6.9,10.5,88,1,30,35,16,19,1019.1,0,52.02734333
5.8,9.9,87,1,32,35,17,19,1019,0,55.06351
5.9,9.8,89,0.9,30,35,16,19,1019.1,0,51.11051
5.4,9.9,90,0.8,32,33,17,18,1019,0,52.12883833
5.8,10.5,92,0.6,32,35,17,19,1019,0,56.02201
6.6,10.7,94,0.5,28,33,15,18,1019,0,51.53150667
6.3,10.9,95,0.4,30,35,16,19,1018.8,0,58.57767333
5.8,10.8,95,0.4,32,37,17,20,1018.7,0,71.23367
6,10.7,95,0.4,30,35,16,19,1018.3,0,81.637505
5.5,10.9,96,0.3,33,39,18,21,1018.1,0,81.54067333
5.5,10.9,96,0.3,33,39,18,21,1017.8,0,89.05100667
5,11.1,96,0.3,37,44,20,24,1017.4,0,94.259675
5.1,11.3,97,0.2,37,46,20,25,1017.3,0.2,95.827675
4.5,11,96,0.3,39,50,21,27,1017.1,0.2,86.25800333
5.3,11,96,0.3,35,43,19,23,1016.9,0.2,89.41184167
5.9,11.2,96,0.3,33,43,18,23,1016.7,0.2,86.81934167
5.8,11.1,96,0.3,33,39,18,21,1016.5,0.2,81.02317167
5.7,11.2,97,0.2,33,41,18,22,1016.2,0.2,80.15250333
4.8,11.1,97,0.2,37,43,20,23,1015.9,0.2,77.928175
4.7,11,97,0.2,37,43,20,23,1015.8,0.2,80.08900833
4.5,11.1,97,0.2,39,43,21,23,1015.7,0.2,84.07733833
4.8,10.8,97,0.2,35,43,19,23,1015.8,0.2,80.95100333
4.3,10.7,97,0.2,37,44,20,24,1015.7,0.2,72.21550833
4.4,10.8,97,0.2,37,44,20,24,1015.8,0.2,66.93500667
3.7,10.8,97,0.2,41,46,22,25,1016,0.2,79.33384167
4.3,11.3,97,0.2,41,48,22,26,1016,0.2,91.46284167
3.8,11,96,0.3,43,50,23,27,1015.8,0.2,103.0611767
4.2,11,94,0.5,43,54,23,29,1015.5,0.2,108.1150083
4.9,11.2,93,0.6,41,54,22,29,1015.2,0.2,106.40434
4.5,11.5,92,0.7,46,54,25,29,1014.9,0,100.6228383
5.1,11.5,88,1,46,57,25,31,1014.6,0,96.98751
6.7,11.9,85,1.3,43,56,23,30,1014.8,0,84.13267167
7.8,11.7,82,1.6,39,50,21,27,1014.8,0,42.88467
8.1,11.8,79,1.9,41,50,22,27,1014.5,0,31.624335
9.1,12.2,77,2.2,41,52,22,28,1012.9,0,6.386335
11.5,12.8,75,2.5,35,44,19,24,1012.6,0,-0.909
11.7,12.5,74,2.6,33,43,18,23,1012,0,-0.890333333
10.3,12.5,77,2.2,37,46,20,25,1011.6,0,-0.872833333
11.5,12.5,75,2.5,33,41,18,22,1011.3,0,74.96417
10.2,12.3,78,2.1,35,43,19,23,1010.9,0,83.74884333
9.3,12,83,1.6,33,41,18,22,1010.5,0,63.34051
7.3,12.5,89,1,41,48,22,26,1009.7,0,40.019675
8.4,12.3,88,1.1,35,46,19,25,1009.2,0,15.531675
9.3,12.1,87,1.2,30,35,16,19,1009.5,0.2,22.87417
10.7,12.3,87,1.2,24,35,13,19,1009.6,0.2,42.94200667
12.4,11.9,78,2,20,28,11,15,1010.1,0.2,76.37350833
9.9,12,84,1.4,28,39,15,21,1010.2,1.4,103.6423383
9.3,12,85,1.3,30,41,16,22,1009.2,2.2,105.96934
9.3,11.4,81,1.7,30,44,16,24,1009.3,2.2,105.81101
6.3,11.7,86,1.2,43,65,23,35,1009.7,2.2,98.44401
5.7,12.1,93,0.6,43,59,23,32,1010.2,2.2,114.553175
4.1,12.2,95,0.4,50,61,27,33,1010.8,2.2,91.08517333
4.1,11.8,94,0.5,48,59,26,32,1010.9,2.2,91.903175
4.3,11.4,95,0.4,44,56,24,30,1011.3,2.2,64.98684
4.3,11.4,95,0.4,44,56,24,30,1011.3,2.2,40.830005
3.7,11,93,0.6,46,61,25,33,1011.3,2.2,55.30567167
6,10.7,92,0.7,33,41,18,22,1011.3,2.2,54.18900833
6.4,10.9,92,0.7,32,44,17,24,1011.5,2.2,50.15084167
6.2,10.7,90,0.8,33,43,18,23,1011.7,2.2,52.45550833
6.6,11,92,0.7,32,39,17,21,1011.5,2.2,62.37767333
6.5,11.3,94,0.5,32,44,17,24,1011.5,2.2,86.49634167
4.3,11.3,95,0.4,43,48,23,26,1011.2,2.2,71.70184
4.4,11.2,96,0.3,41,57,22,31,1010.8,2.4,34.68734333
4.5,11.3,96,0.3,41,48,22,26,1010.9,3,40.27084167
4.1,11.1,97,0.2,41,50,22,27,1010.9,3,94.33334
5.3,11,96,0.3,35,39,19,21,1011.1,3,84.34733833
5.5,10.7,95,0.4,33,44,18,24,1011.3,3,67.158675
1.1,9.5,95,0.4,48,56,26,30,1011.7,3.2,55.21834333
1.6,9,92,0.6,44,54,24,29,1012.5,3.2,96.82301
0.7,8.4,91,0.7,46,56,25,30,1013,3.2,98.54467333
2.5,8.8,91,0.7,39,46,21,25,1013.5,3.2,106.375175
-0.7,6.7,78,1.7,54,61,29,33,1013.9,3.2,110.8845067
1,6.3,75,2,46,54,25,29,1014.5,3.2,118.5046767
-1,3.8,61,3.2,56,63,30,34,1014.6,3.2,110.3918367
-0.9,5.7,66,2.8,61,69,33,37,1015.1,3.2,93.45417333
-2.3,3.7,62,3.1,61,72,33,39,1015.7,0,90.941175
-0.3,2.5,52,4.1,56,65,30,35,1015.8,0,81.48400833
1.7,2.3,50,4.4,48,56,26,30,1016.2,0,64.860005
1.7,3.4,53,4.1,50,56,27,30,1016.4,0,91.890005
3.8,5.3,58,3.7,44,54,24,29,1016.5,0,115.80484
0.9,6.3,68,2.7,54,65,29,35,1016.7,0,90.44484
0.8,5.8,61,3.4,59,70,32,38,1016.8,0,77.07584
2.7,7.7,75,2.1,46,54,25,29,1017.5,0,83.28284167
2.5,6.5,67,2.8,48,56,26,30,1017.8,0,103.561675
2.8,5.5,62,3.3,46,56,25,30,1018,0,104.4828417
0.8,5.7,66,2.8,52,57,28,31,1018,0,98.59167667
0.9,4.3,59,3.5,52,59,28,32,1018.2,0,95.71350833
0.6,3.6,57,3.7,52,57,28,31,1018.3,0,96.19434333
0.8,3.6,57,3.6,50,56,27,30,1018.6,0,90.27367333
0.9,3.5,58,3.5,48,56,26,30,1019,0,79.671175
-0.4,2.2,54,3.8,52,57,28,31,1019.5,0,64.58134333
-1,-0.6,45,4.6,52,59,28,32,1019.9,0,51.75300667
-0.7,0,48,4.2,48,57,26,31,1020.4,0,40.82333833
0.3,2.8,60,3.2,44,50,24,27,1020.7,0,29.519175
1.2,1.8,57,3.4,37,46,20,25,1021.3,0,23.18700667
0.5,0.4,52,3.8,39,46,21,25,1021.7,0,20.193175
0.9,1,54,3.6,37,48,20,26,1022.2,0,11.69817333
3.2,2,60,3.1,24,32,13,17,1022.5,0,7.081335
1.4,0.1,51,3.8,33,43,18,23,1022.8,0,6.935508333
2.6,1.7,58,3.3,28,33,15,18,1023,0,5.17734
3.2,0.7,56,3.3,20,28,11,15,1023.2,0,3.09767
3.1,1.4,60,3,20,24,11,13,1023,0,3.486168333
3.3,2.1,63,2.7,19,22,10,12,1023,0,3.254333333
2.2,0.6,55,3.4,26,30,14,16,1023,0,2.756166667
4,2.3,65,2.6,15,20,8,11,1023.3,0,0.055333333
2.7,0.5,54,3.5,24,30,13,16,1023,0,-0.548333333
3.7,1.3,58,3.2,19,24,10,13,1022.7,0,-0.161333333
4.1,1.7,61,2.9,15,20,8,11,1022.5,0,-0.52
3.9,2.6,70,2.1,11,15,6,8,1022.5,0,-0.496333333
3.1,1.7,69,2.1,11,13,6,7,1022.5,0,-0.22
2.4,1.9,72,1.9,13,15,7,8,1022.6,0,-0.678666667
2,1.3,70,2,13,15,7,8,1022.5,0,-0.811
0.6,1.3,74,1.7,17,19,9,10,1022.7,0,-0.810166667
1.3,1.4,73,1.8,15,17,8,9,1022.7,0,-0.810333333
2.7,2.4,73,1.8,13,13,7,7,1022.9,0,-0.800166667
5,1.5,63,2.7,7,9,4,5,1023.4,0,-0.799166667
4.2,1.3,64,2.6,9,11,5,6,1023.6,0,-0.8035
5.3,1.5,60,3,9,11,5,6,1023.9,0,-0.774
7.3,2,56,3.5,7,9,4,5,1024.1,0,-0.776
7.7,3.5,60,3.2,9,11,5,6,1024.3,0,-0.7265
8.9,3.7,58,3.5,7,9,4,5,1024.4,0,-0.6835
9.4,3,55,3.8,4,7,2,4,1024.6,0,-0.1235
10.1,4.1,56,3.9,7,11,4,6,1024.6,0,1.099505
10.4,4.6,57,3.8,7,11,4,6,1024.6,0,2.41484
10,5.4,59,3.6,11,17,6,9,1024.7,0,4.142175
10.1,4.9,57,3.9,11,17,6,9,1024.8,0,8.123008333
8.5,3.9,52,4.3,19,26,10,14,1024.3,0,12.49134
8,3.6,52,4.3,20,28,11,15,1024,0,13.79250833
8.5,3.8,52,4.4,19,28,10,15,1023.9,0,14.75234167
8.6,4,52,4.3,19,26,10,14,1023.7,0,16.23217333
8.2,2.9,48,4.7,20,28,11,15,1023.5,0,15.25583833
7.4,2.2,47,4.8,22,32,12,17,1023.3,0,11.07117333
7.6,1.7,46,4.9,20,32,11,17,1023.2,0,9.035503333
7.4,2.2,47,4.8,22,32,12,17,1022.8,0,11.18434
6.7,0.8,44,5,22,30,12,16,1022.6,0,9.931335
7,1,45,4.8,19,28,10,15,1022.8,0,8.885006667
6.7,1.7,48,4.5,20,28,11,15,1023.2,0,10.34317333
6.2,3,54,3.9,22,30,12,16,1023.2,0,6.121503333
6.2,4.1,59,3.4,22,28,12,15,1023.3,0,3.582666667
5.3,3.7,63,3,20,28,11,15,1023.5,0,5.26567
6.1,4.3,65,2.8,17,20,9,11,1023.7,0,2.999001667
5.3,3.7,63,3,20,26,11,14,1023.8,0,2.69884
5.1,3.7,64,2.8,19,22,10,12,1024.1,0,0.645166667
5.8,4.2,64,2.9,19,22,10,12,1024.4,0,0.95917
5.1,3.4,63,2.9,19,24,10,13,1024.4,0,0.4745
5.1,3.3,64,2.8,17,20,9,11,1024.3,0,-0.255
5.4,3.6,64,2.8,17,20,9,11,1024.2,0,-0.790666667
4.6,3.4,65,2.7,19,22,10,12,1024,0,-0.841833333
5.9,4,67,2.5,13,17,7,9,1023.7,0,-0.821666667
5.8,3.5,67,2.5,11,15,6,8,1023.8,0,-0.8295
5.9,3.4,66,2.6,11,15,6,8,1023.7,0,-0.812666667
5.7,3.8,69,2.3,11,13,6,7,1023.4,0,-0.813833333
6.3,4.1,70,2.3,9,11,5,6,1023.3,0,-0.793833333
7.2,4.2,69,2.4,6,9,3,5,1023,0,-0.806666667
5.9,3.7,69,2.3,9,11,5,6,1022.8,0,-0.801166667
6.5,4,68,2.4,9,17,5,9,1023,0,-0.801333333
5.5,3.8,66,2.6,15,19,8,10,1022.8,0,-0.808833333
6.1,3.8,67,2.5,11,17,6,9,1022.9,0,-0.817833333
6.8,3.9,66,2.6,9,11,5,6,1022.9,0,-0.802
6,2.8,62,2.9,11,20,6,11,1022.8,0,-0.809
6.9,3.9,68,2.4,6,11,3,6,1022.8,0,-0.8135
4.1,3.2,73,1.9,11,13,6,7,1022.7,0,-0.799
6.8,4.2,71,2.2,6,9,3,5,1022.9,0,-0.810333333
9.4,4.6,66,2.7,0,0,0,0,1022.9,0,-0.810666667
8.7,4.8,65,2.8,6,9,3,5,1023,0,-0.817666667
8.8,5.3,65,2.9,9,11,5,6,1023.2,0,-0.802333333
9.5,5.1,61,3.3,9,13,5,7,1023.3,0,-0.827333333
9.8,4.6,59,3.5,7,13,4,7,1023.2,0,-0.5015
10.3,5.1,60,3.5,7,11,4,6,1022.9,0,0.468833333
9,6,66,2.8,11,17,6,9,1022.8,0,0.76
9.7,5.9,61,3.4,13,20,7,11,1022.6,0,1.858171667
9.6,4.2,55,4,11,17,6,9,1022.5,0,2.55267
10.3,4.5,52,4.4,13,20,7,11,1021.5,0,10.419675
9.5,3.6,51,4.4,13,19,7,10,1021.3,0,7.189506667
10.9,4.5,52,4.5,11,17,6,9,1021.2,0,5.690503333
10,3.9,52,4.3,11,17,6,9,1021,0,5.696003333
10,5,56,4,13,20,7,11,1020.6,0,7.491671667
10,5.4,56,4,15,24,8,13,1020.2,0,9.111005
10.5,5.3,54,4.3,15,22,8,12,1019.7,0,9.24684
9.6,5.5,57,3.9,17,26,9,14,1019.4,0,8.382506667
8.7,5.7,60,3.6,19,26,10,14,1019.4,0,8.146836667
7.1,4,56,3.9,22,33,12,18,1019.2,0,6.910503333
7.4,4.5,58,3.6,20,30,11,16,1019.2,0,5.056838333
7.8,4.5,58,3.7,19,28,10,15,1019.2,0,1.464836667
6,3.9,61,3.2,20,26,11,14,1019.1,0,1.001
5.9,4.3,64,2.9,19,24,10,13,1019.2,0,3.820835
7.2,5.1,68,2.6,13,20,7,11,1019.3,0,7.029175
5.3,4.8,69,2.4,19,22,10,12,1019.2,0,11.72350833
4.6,5.4,76,1.8,20,24,11,13,1019.1,0,14.009175
4.1,5.6,80,1.5,20,24,11,13,1019.1,0,13.36167333
3.6,5.5,82,1.3,20,24,11,13,1018.7,0,14.28817333
3.4,6.1,85,1.1,22,26,12,14,1018.3,0,19.953175
3.1,5.8,85,1.1,22,28,12,15,1018,0,21.00400833
3.4,6.5,88,0.9,22,24,12,13,1017.5,0,22.16700333
4,6.4,86,1,20,24,11,13,1017.2,0,21.11734
3.7,7.1,90,0.7,22,26,12,14,1016.8,0,22.44783833
4.1,7.7,90,0.7,24,28,13,15,1016.4,0,25.15384
4.4,7.8,92,0.6,22,26,12,14,1016.1,0,25.69284333
4.6,8,92,0.6,22,26,12,14,1015.8,0,23.35884167
4.1,8.1,93,0.5,24,28,13,15,1015,0,20.629675
5.2,8.7,93,0.5,22,26,12,14,1014.6,0,22.63434
5.4,9,92,0.6,24,28,13,15,1014.1,0,24.141675
6,9.3,93,0.5,22,26,12,14,1013.8,0,20.62500667
5.7,9.4,93,0.5,24,28,13,15,1013.6,0,9.854173333
6.1,9.2,92,0.6,22,28,12,15,1013.6,0,5.008671667
6.9,9.3,93,0.5,17,19,9,10,1013.4,0,3.466005
7.3,9.1,92,0.6,15,19,8,10,1013.3,0,3.791836667
7,9,91,0.7,17,19,9,10,1013.1,0,4.810506667
7.6,9.5,91,0.7,17,19,9,10,1013.2,0,1.883168333
8.7,10.1,91,0.7,15,17,8,9,1013.4,0,0.372
9.8,11,92,0.7,15,19,8,10,1013.4,0,1.251335
10.2,10.9,90,0.8,13,20,7,11,1013.4,0,2.766338333
10.9,11.3,89,0.9,13,19,7,10,1013.5,0,4.887005
10.8,11,88,1,13,19,7,10,1013.4,0,5.876005
11.8,11.2,86,1.2,11,17,6,9,1013.2,0,14.53467
11.1,11.2,85,1.3,15,26,8,14,1013.5,0,3.9075
7.8,9.5,80,1.7,26,35,14,19,1013.3,0,13.83367333
10.5,9.7,72,2.6,22,30,12,16,1013.3,0,23.17400667
8,8.7,70,2.7,30,41,16,22,1013.3,0,31.028175
7.9,8.9,70,2.7,32,41,17,22,1013.3,0,35.20050667
6.7,9.1,76,2.1,33,43,18,23,1013.3,0,32.29233833
6.8,9.6,79,1.8,33,44,18,24,1013.2,0,30.11150667
5.4,10.2,85,1.3,39,44,21,24,1012.9,0,24.97851
5.9,10,87,1.1,33,46,18,25,1012.9,0,31.06050833
8.2,10.8,89,0.9,24,44,13,24,1012.7,0.2,51.98917667
6.4,11.3,92,0.7,35,46,19,25,1012.6,0.4,70.15184
6.4,10.1,80,1.7,37,48,20,26,1012.7,0.4,81.37100833
5.7,9.8,80,1.7,39,52,21,28,1012.7,0.4,79.15334167
4.6,10.3,85,1.3,44,59,24,32,1012.8,0.4,78.20684167
3.7,10.4,86,1.2,48,56,26,30,1013.4,0.4,77.48534167
2.5,9.9,87,1.1,50,56,27,30,1013.7,0.4,67.74551
3,9.6,86,1.1,46,52,25,28,1014.2,0.4,53.770505
2,8.8,84,1.3,48,52,26,28,1014.6,0.4,57.44184167
2.8,8.5,80,1.7,46,50,25,27,1015,0.4,63.99817167
2.7,9.2,85,1.2,46,50,25,27,1015.5,0.4,61.39334
2,8.6,83,1.4,48,54,26,29,1016,0.4,57.23184
2.6,7.9,79,1.7,44,50,24,27,1016.3,0.4,51.94317333
1.9,6.8,75,2,44,50,24,27,1016.5,0.4,51.66367333
1.7,6.2,73,2.2,44,50,24,27,1016.8,0.4,49.72967667
1.6,6,72,2.3,44,48,24,26,1016.8,0.4,48.936005
1.6,5.7,71,2.3,43,46,23,25,1016.9,0.4,45.81683833
1.2,4.6,65,2.8,44,48,24,26,1016.8,0.4,38.043175
1.5,5.1,68,2.6,43,46,23,25,1016.8,0.4,34.02400333
1.9,5.5,70,2.4,41,44,22,24,1016.9,0.4,21.98567167
2,4.9,68,2.6,39,44,21,24,1016.9,0.4,14.94217167
2.4,4.2,64,2.9,37,43,20,23,1016.8,0.4,12.16217167
3.5,3.8,63,3,30,35,16,19,1016.9,0.4,16.43550333
4,4.9,67,2.7,30,37,16,20,1017,0.4,29.47717333
4.1,5.6,72,2.2,28,32,15,17,1017.1,0.4,34.30884
4.3,6,74,2.1,28,33,15,18,1017.1,0.4,28.088175
3.2,6.5,78,1.7,32,41,17,22,1017.2,0.4,26.25450667
2,3.6,63,3,37,43,20,23,1017.4,0.4,23.86417167
2.5,4.1,65,2.8,35,43,19,23,1017.7,0.4,23.79734167
2.8,3.2,61,3.1,32,37,17,20,1018.1,0.4,22.62783833
2.8,3,59,3.3,33,37,18,20,1018.4,0.4,24.90000667
2.9,2.6,57,3.5,33,39,18,21,1018.8,0.4,15.31167167
2.4,2.3,56,3.6,35,41,19,22,1018.9,0.4,22.89550833
3.4,2.5,55,3.7,32,41,17,22,1019,0.4,24.228175
4.1,3.1,57,3.6,30,35,16,19,1019.4,0.4,25.10150833
3.8,2.1,50,4.3,35,43,19,23,1019.5,0,20.10634167
4.5,1.8,48,4.6,33,41,18,22,1019.7,0,16.03717333
5,1.9,47,4.7,32,35,17,19,1019.8,0,17.16234333
5.6,3.5,53,4.1,30,33,16,18,1019.9,0,11.86734167
6.8,3.1,50,4.5,26,32,14,17,1020.2,0,11.74400833
7.5,3.5,51,4.5,24,28,13,15,1020,0,11.34933667
7.7,3.1,49,4.6,22,28,12,15,1020,0,17.418675
7.9,4.3,54,4.1,22,26,12,14,1020.1,0,18.79334
8.5,3.9,50,4.6,22,32,12,17,1020.1,0,19.76517667
6.9,4.5,55,4.1,28,35,15,19,1020.1,0,20.02250833
6.7,6.2,64,3.2,28,33,15,18,1019.9,0,24.56450833
6.9,7.1,68,2.8,28,37,15,20,1019.8,0,20.24367167
6,6.8,68,2.7,30,37,16,20,1019.5,0,16.47234167
5.8,5.4,62,3.3,30,35,16,19,1019.5,0,18.67034167
6.6,5.9,64,3.1,26,32,14,17,1019.6,0,20.91000833
5.8,6.3,68,2.7,28,32,15,17,1019.7,0,26.430175
5.4,5.7,66,2.8,28,33,15,18,1019.8,0,30.17967333
4.7,5.9,69,2.5,30,35,16,19,1020.1,0,29.57167167
3.4,5.1,69,2.5,32,35,17,19,1020.1,0,26.91967167
3,4.9,69,2.5,33,41,18,22,1020.2,0,20.408005
3.4,5.1,69,2.5,32,39,17,21,1020.3,0,19.25850333
2.8,4.1,65,2.8,33,37,18,20,1020.6,0,22.36133833
3,3.8,63,2.9,32,35,17,19,1020.9,0,21.00833833
2.8,3,60,3.2,32,35,17,19,1020.9,0,21.10917333
3.3,3.3,61,3.1,30,35,16,19,1020.8,0,16.61167333
3.6,3.4,62,3,28,33,15,18,1020.8,0,12.63517333
4,2.9,61,3.1,24,30,13,16,1020.8,0,11.231175
3.9,3.5,64,2.8,24,30,13,16,1020.7,0,10.096175
4,4,68,2.4,22,26,12,14,1020.7,0,9.53634
4.8,4.4,69,2.4,20,26,11,14,1020.9,0,11.759505
4.4,4.8,71,2.2,22,26,12,14,1020.7,0,12.084675
4.5,4.8,72,2.1,20,26,11,14,1020.5,0,11.30784167
3.5,4.3,69,2.4,26,30,14,16,1020.1,0,8.546841667
4,3.7,68,2.4,20,26,11,14,1019.8,0,12.44800667
4.6,4.3,70,2.3,19,24,10,13,1019.7,0,9.319675
4.7,4.9,72,2.1,20,26,11,14,1019.6,0,6.503171667
3.5,5.3,73,2.1,28,32,15,17,1019.5,0,4.092836667
3.2,4.2,68,2.5,28,33,15,18,1019.3,0,0.849666667
4.5,5.2,73,2.1,22,30,12,16,1019.3,0,0.5935
4.4,5.4,75,1.9,22,26,12,14,1019.9,0,0.632503333
4.8,5,77,1.7,15,19,8,10,1020,0,2.850508333
6.9,5.4,75,1.9,9,11,5,6,1020.1,0,3.582508333
6.4,4.9,70,2.3,13,15,7,8,1020.1,0,4.616838333
5.8,5.5,75,1.9,15,17,8,9,1020.5,0,2.642841667
6.9,6.7,75,2,17,20,9,11,1020.5,0,3.499005
7.8,6.9,72,2.3,17,20,9,11,1020.8,0,11.51684167
9.7,7.1,69,2.6,11,15,6,8,1021.2,0,17.24617667
10.5,7.2,65,3.1,13,17,7,9,1021.2,0,26.31967167
8.7,5.3,61,3.4,15,20,8,11,1021.2,0,48.56000833
8.2,4.5,58,3.7,17,24,9,13,1021.3,0,62.77884167
9.4,5.4,60,3.5,13,20,7,11,1021.2,0,65.43367333
7.5,5.9,57,3.9,30,44,16,24,1020.4,0,82.86484167
6.9,5.9,58,3.8,32,43,17,23,1020.2,0,92.15100667
7.2,6.4,57,4,35,44,19,24,1020,0,107.300505
7.5,7.1,63,3.3,30,41,16,22,1019.8,0,119.619175
7.5,7.3,59,3.9,37,52,20,28,1019.4,0,124.4375083
6.6,7.7,65,3.2,37,52,20,28,1018.7,0,128.1986783
5.6,7.3,62,3.5,43,57,23,31,1018.2,0,131.6158433
5.3,7.4,63,3.4,44,57,24,31,1017.5,0,129.31634
3.2,6.8,64,3.2,50,65,27,35,1017,0,131.8555067
3.4,6.7,64,3.2,48,61,26,33,1017.5,0,130.5006767
4.7,8.6,73,2.4,44,63,24,34,1017.4,0,129.0088383
4.2,10.1,81,1.6,48,65,26,35,1017.1,0,132.8165067
5,10.8,87,1.1,43,56,23,30,1017.3,0,131.7085067
4.4,10.8,87,1.1,46,63,25,34,1017.2,0,133.41551
4.2,10.9,87,1.1,48,69,26,37,1017.1,0,133.201175
3.9,10.8,88,1,48,65,26,35,1016.8,0,133.0918383
3.7,10.8,87,1.1,50,67,27,36,1016.5,0,133.03251
3.4,11,88,1,52,67,28,36,1016.8,0,131.5255083
2.6,11,88,1,56,78,30,42,1016.6,0,132.084345
3,11,88,1,54,72,29,39,1016.6,0,132.4956733
3,11,88,1,54,70,29,38,1016.7,0,132.5535133
3.8,11.2,89,0.9,50,69,27,37,1016.6,0,130.639345
4.3,11.3,89,0.9,48,65,26,35,1016.3,0,129.71984
3.5,11.3,89,0.9,52,67,28,36,1016.4,0,130.927505
4.4,11.4,89,0.9,48,63,26,34,1016.2,0,132.0440067
4.5,11.6,91,0.8,48,65,26,35,1015.8,0,131.8901717
4.1,11.6,91,0.8,50,67,27,36,1015.2,0,128.944675
3.9,11.7,91,0.8,52,69,28,37,1014.6,0,132.5703433
3.5,11.7,91,0.8,54,69,29,37,1014.5,0,132.8486817
3.8,11.8,92,0.7,52,67,28,36,1014.3,0,128.4025067
3.4,11.8,92,0.7,54,69,29,37,1014,0,131.17268
2.8,11.8,92,0.7,57,72,31,39,1013.6,0,128.7751717
3.8,11.8,92,0.7,52,69,28,37,1013.7,0,127.9986767
3,11.9,93,0.6,56,70,30,38,1013.5,0,128.6831783
3.7,11.9,93,0.6,52,69,28,37,1013.5,0,129.8636783
4.6,12,93,0.6,48,65,26,35,1013.8,0,127.103175
4.4,12.1,93,0.6,50,67,27,36,1013.6,0,126.0326733
5.2,12.3,94,0.5,46,65,25,35,1013.8,0,122.138675
4.6,12.1,92,0.7,50,69,27,37,1013.9,0,124.76151
5,12.3,93,0.6,48,61,26,33,1013.8,0,123.332175
5.5,12.4,93,0.6,46,59,25,32,1013.6,0,126.30834
5.2,12.4,91,0.8,50,65,27,35,1013.3,0,127.4845067
5.6,12.5,89,1,50,63,27,34,1013,0,126.8486717
6.2,12.7,87,1.2,50,69,27,37,1012.7,0,128.40901
7.3,13.1,86,1.3,48,61,26,33,1012.5,0,128.8495067
8.4,12.9,83,1.6,44,59,24,32,1012.3,0,130.2815067
6.7,13,82,1.7,54,67,29,36,1011.1,0,129.7341717
8.8,13,79,2,46,63,25,34,1010.9,0,123.3665083
8.5,13.2,80,1.9,48,65,26,35,1010.6,0,124.8658433
8.4,13,79,2,48,63,26,34,1010.2,0,124.22701
9.1,12.8,78,2.1,44,61,24,33,1010,0,125.6333383
7.5,12.5,81,1.8,48,59,26,32,1009.8,0,127.6641783
7.9,12.7,82,1.7,46,57,25,31,1009.5,0,129.1431767
7.2,12.6,85,1.4,46,57,25,31,1009.2,0,124.2786767
7.1,12.4,82,1.7,48,63,26,34,1009,0,120.1308433
6.6,12.3,84,1.5,48,61,26,33,1009.2,0,122.9103433
6,12.2,87,1.2,48,61,26,33,1009,0,131.8870033
5.9,12.3,85,1.3,50,65,27,35,1008.9,0,116.8858417
4.8,12.3,88,1.1,54,65,29,35,1008.6,0,127.6021767
5.7,12.3,89,1,48,59,26,32,1009.2,0,130.799845
4.3,12.3,91,0.8,54,67,29,36,1009.1,0,129.3226767
4.5,12.2,91,0.8,52,65,28,35,1009.4,0,122.9490067
4.5,12.2,91,0.8,52,65,28,35,1009.7,0,131.367675
4.6,12.1,89,0.9,52,65,28,35,1009.8,0,131.5978417
3.6,12.1,89,0.9,57,69,31,37,1009.3,0,128.70184
4.3,12.2,89,0.9,54,65,29,35,1009.5,0,127.077675
3.8,12.2,89,0.9,57,69,31,37,1009.1,0,123.0373433
4.3,12.2,89,0.9,54,72,29,39,1008.7,0,132.34751
3.9,12.4,90,0.9,57,69,31,37,1008.7,0,127.9735083
5.6,12.4,90,0.9,48,59,26,32,1008.7,0,129.6715083
5.4,12.5,90,0.9,50,65,27,35,1008.5,0,124.3275067
5.1,12.4,89,1,52,65,28,35,1008.2,0,128.3811783
6.2,12.6,91,0.8,46,57,25,31,1008.1,0,130.4063383
6.1,12.7,92,0.7,46,61,25,33,1007.8,0,129.0805083
5,12.7,92,0.7,52,65,28,35,1007.3,0,130.320175
5.4,12.6,91,0.8,50,63,27,34,1007.2,0,131.2463383
5.1,12.8,92,0.7,52,65,28,35,1007,0,136.7641733
5.1,12.8,92,0.7,52,65,28,35,1007.1,0,134.4743483
5.2,12.7,91,0.8,52,65,28,35,1006.6,0,132.7220083
4.9,12.9,92,0.7,54,70,29,38,1006.7,0,125.4403417
4.9,12.9,92,0.7,54,69,29,37,1006.7,0,115.8400083
4.8,13,93,0.6,54,69,29,37,1007,0,102.6406733
5.2,13,93,0.6,52,67,28,36,1007.5,0,116.9511733
7.1,13.2,96,0.4,41,52,22,28,1008.4,2.8,120.73767
6.7,13.3,96,0.4,44,61,24,33,1007.9,4.8,118.6878433
5.7,13.4,96,0.4,50,59,27,32,1007.6,5.4,118.3001767
6.4,13.6,97,0.2,46,57,25,31,1008,5.4,102.02884
6.8,13.6,97,0.2,44,56,24,30,1007.9,0.2,63.67867333
7.1,13.6,97,0.3,43,52,23,28,1008.2,0.6,4.513838333
8,13.8,97,0.2,39,50,21,27,1007.8,0.6,2.985168333
8.2,13.7,97,0.2,37,48,20,26,1007.5,0.6,2.8525
11.8,13.7,97,0.3,19,28,10,15,1008.1,0.6,16.32684
10,14,97,0.2,30,43,16,23,1006.5,4.8,54.40983833
9.6,14,97,0.2,32,43,17,23,1006.4,4.8,32.58217667
8.5,13.9,97,0.2,37,46,20,25,1005.7,5,6.66467
10,14,97,0.2,30,37,16,20,1006.2,5.2,18.74400167
10.2,14,99,0.1,28,39,15,21,1006.5,6.6,27.85100833
